user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,win_rate,tries,device,tbs,tsad
5572,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,96926
3783,0,0,20150527,5065,0,5752,5,0.577777777778,0.888888888889,0.516129032258,31.0,iphone,38302.0,160353
2669,0,0,20150527,31511,-1,193,1,0.133333333333,0.133333333333,1.0,1.0,ipod,0,31705
5908,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,103565
41,0,0,20150527,44511,-1,15400,16,0.444444444444,0.577777777778,0.8,20.0,iphone,12507.0666667,236996
8371,0,0,20150527,21684,0,11423,9,0.666666666667,1.0,0.528301886792,53.0,ipad,2476.625,41911
3793,0,0,0,0,0,0,1,0.355555555556,0.355555555556,0.666666666667,18.0,iphone,0,54973
5321,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,223260
110,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipod,0,202884
8994,0,0,20150526,139543,0,3801,7,0.444444444444,0.444444444444,0.565217391304,23.0,ipod,13778.0,207882
3880,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,187341
2210,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,61701
3408,0,0,20150527,56054,0,10496,27,0.511111111111,0.511111111111,0.211111111111,90.0,iphone,7698.07692308,257950
3531,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,218909
8,0,0,20150527,27327,0,339,1,0.222222222222,0.377777777778,1.0,3.0,iphone,0,115320
9933,0,0,20150527,5323,0,3333,2,0.333333333333,0.444444444444,0.428571428571,21.0,ipad,90087.0,96427
2445,0,0,20150527,2334,0,3898,7,0.288888888889,0.333333333333,0.259259259259,27.0,ipad,12641.6666667,78145
9537,0,0,20150526,137569,0,1928,4,0.333333333333,0.333333333333,0.8,10.0,iphone,25360.6666667,182990
3895,0,0,20150526,138145,-1,256,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,138402
6758,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.666666666667,3.0,iphone,0,135630
2009,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipod,0,178992
2158,0,0,20150526,121989,1,2716,2,0.222222222222,0.222222222222,1.0,3.0,iphone,93055.0,215745
1982,0,0,20150527,36112,0,1387,5,0.333333333333,0.333333333333,0.7,10.0,iphone,15801.25,99568
8479,0,0,20150527,42308,0,7994,17,0.888888888889,0.888888888889,0.268292682927,123.0,iphone,10753.625,214372
5770,0,0,20150526,158419,0,1324,2,0.288888888889,0.288888888889,0.777777777778,9.0,iphone,45556.0,159744
1950,0,0,20150526,113118,0,271,2,0.222222222222,0.222222222222,1.0,3.0,iphone,46263.0,113390
4205,0,0,20150527,30806,-1,73,2,0.155555555556,0.155555555556,0.25,4.0,ipad,5359.0,30880
8342,0,0,20150527,6735,-1,267,2,0.155555555556,0.2,0.25,4.0,ipad,2369.0,9229
7293,0,0,20150526,121907,0,4057,4,0.422222222222,0.422222222222,0.446428571429,56.0,ipad,7954.0,147203
1002,0,0,20150526,105735,0,1178,1,0.288888888889,0.4,0.875,8.0,iphone,0,106914
568,0,0,20150527,35039,0,1511,7,0.222222222222,0.222222222222,0.357142857143,14.0,ipad,25625.3333333,188676
2394,0,0,20150527,4805,0,7477,11,0.555555555556,0.888888888889,0.75,20.0,iphone,17360.2,178479
6392,0,0,20150527,4172,0,8390,10,0.666666666667,0.666666666667,0.557692307692,52.0,ipad,18286.0,170083
8446,0,0,20150526,92801,-1,5,2,0.133333333333,0.133333333333,0,0,ipod,30.0,92807
5315,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,95951
6977,0,0,20150526,114704,-1,427,4,0.2,0.2,0.25,12.0,ipad,790.333333333,116726
2053,0,0,20150526,166928,1,1098,3,0.222222222222,0.222222222222,0.375,8.0,iphone,609.5,168048
4343,0,0,20150527,17363,0,2009,4,0.288888888889,0.355555555556,0.666666666667,15.0,iphone,13347.6666667,58512
9679,0,0,20150527,85182,1,261,2,0.155555555556,0.155555555556,1.0,2.0,iphone,300.0,85444
2702,0,0,20150525,202272,0,1058,1,0.333333333333,0.333333333333,1.0,7.0,iphone,0,203331
8315,0,0,0,0,-1,0,1,0.133333333333,0.466666666667,0,0,iphone,0,94835
5495,0,0,20150527,9449,0,658,1,0.222222222222,0.444444444444,1.0,3.0,iphone,0,10108
5108,0,0,0,0,0,0,1,0.288888888889,0.288888888889,1.0,7.0,ipad,0,92900
8856,0,0,20150527,10958,0,2164,3,0.4,0.888888888889,0.619047619048,21.0,iphone,17608.5,46755
8517,0,0,20150527,22499,1,5168,8,0.444444444444,0.444444444444,0.75,16.0,iphone,32358.5714286,250425
6455,0,0,20150525,193359,1,1677,6,0.444444444444,0.444444444444,0.705882352941,17.0,ipad,39803.8,202043
2186,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,ipod,0,214199
8916,0,0,20150527,69521,-1,2191,7,0.333333333333,0.333333333333,0.434782608696,23.0,ipad,12347.6666667,118178
9517,0,0,20150527,28005,0,10418,8,0.888888888889,1.02222222222,0.475409836066,61.0,ipad,13434.8571429,94446
7579,0,0,20150527,81868,0,1219,2,0.222222222222,0.222222222222,0.75,4.0,iphone,532.0,83140
6484,0,0,20150527,1754,0,19685,15,0.888888888889,0.888888888889,0.478723404255,94.0,iphone,14747.0,208359
84,0,0,20150526,134830,0,19,2,0.155555555556,0.155555555556,1.0,2.0,iphone,37.0,134850
9942,0,0,20150527,12079,0,5722,7,0.444444444444,0.622222222222,0.805555555556,36.0,ipod,30119.0,193053
5222,0,0,20150525,222692,0,282,3,0.177777777778,0.333333333333,0.666666666667,3.0,iphone,679.5,223733
6450,0,0,20150527,61821,-1,272,1,0.177777777778,0.177777777778,0,0,iphone,0,62094
4163,0,0,20150526,126067,0,1645,2,0.355555555556,0.4,0.631578947368,19.0,ipad,85627.0,212569
1054,0,0,20150527,34969,0,8319,10,0.444444444444,0.6,0.309523809524,42.0,ipad,11296.7777778,138655
1714,0,0,20150527,15612,0,16430,8,0.777777777778,0.777777777778,0.337837837838,74.0,ipod,23831.5714286,181535
2861,0,0,20150527,6578,0,713,3,0.222222222222,0.222222222222,1.0,2.0,iphone,799.5,7313
7137,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipod,0,20036
387,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,135955
7150,0,0,20150527,17529,0,1383,2,0.288888888889,0.288888888889,0.8,10.0,iphone,17278.0,35543
1629,0,0,20150527,8153,1,3824,4,0.444444444444,0.622222222222,0.75,16.0,iphone,642.666666667,13309
2102,0,0,20150527,18872,0,9608,8,0.666666666667,0.888888888889,0.470588235294,51.0,iphone,13324.1428571,114413
3018,0,0,20150526,115082,1,512,3,0.177777777778,0.177777777778,0.4,5.0,iphone,76841.5,180310
9859,0,0,20150527,11420,1,6676,4,0.444444444444,0.444444444444,0.75,12.0,ipad,57177.6666667,185575
9816,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.666666666667,3.0,iphone,0,5789
2310,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,168520
5588,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,95100
4864,0,0,20150526,113057,0,4514,7,0.222222222222,0.222222222222,0.28,25.0,iphone,14560.0,200327
4739,0,0,0,0,0,0,1,0.2,0.2,0.6,5.0,ipad,0,178931
1501,0,0,20150527,80572,1,4548,1,0.333333333333,0.333333333333,0.875,8.0,iphone,0,85121
6204,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,124621
5671,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.5,6.0,iphone,0,31387
3114,0,0,20150527,42601,0,7581,6,0.333333333333,0.333333333333,0.592592592593,27.0,ipad,17314.0,130373
4185,0,0,20150525,186193,0,503,2,0.177777777778,0.177777777778,0.333333333333,12.0,ipad,1515.0,186697
4133,0,0,20150526,86750,0,107,2,0.222222222222,0.222222222222,0.5,4.0,ipod,9350.0,86858
4627,0,0,20150527,8817,0,3241,5,0.4,0.444444444444,0.6875,16.0,iphone,1265.75,15141
4117,0,0,0,0,1,0,1,0.222222222222,0.222222222222,0.75,4.0,ipad,0,151552
3027,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.25,4.0,ipad,0,250442
6030,0,0,20150527,77234,0,1407,6,0.333333333333,0.333333333333,0.421052631579,19.0,ipad,26164.2,170575
3087,0,0,0,0,0,0,1,0.444444444444,0.444444444444,1.0,13.0,ipad,0,178166
3187,0,0,20150525,220383,0,329,3,0.155555555556,0.155555555556,1.0,2.0,iphone,19287.5,252722
3301,0,0,20150525,198045,1,1111,2,0.222222222222,0.222222222222,0.75,4.0,iphone,87519.0,199157
8418,0,0,20150525,199738,-1,566,3,0.155555555556,0.155555555556,0,0,ipad,52773.5,201251
9869,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,190791
7925,0,0,20150526,89622,0,370,4,0.222222222222,0.222222222222,0.75,4.0,iphone,330.0,90042
4017,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,111991
249,0,0,20150527,19531,0,24219,16,0.888888888889,1.0,0.467741935484,62.0,iphone,11316.6666667,192981
1357,0,0,20150527,33090,0,1222,3,0.355555555556,0.355555555556,0.769230769231,13.0,iphone,31782.0,96541
9254,0,0,20150527,34912,-1,2279,12,0.177777777778,0.177777777778,0,0,iphone,9065.0,134658
5825,0,0,20150526,86855,0,3329,7,0.444444444444,0.444444444444,0.636363636364,22.0,ipad,28225.8333333,178685
749,0,0,20150527,1345,1,288,2,0.222222222222,0.555555555556,1.0,3.0,ipad,327.0,1634
6772,0,0,20150525,215961,0,1815,5,0.222222222222,0.222222222222,0.214285714286,14.0,ipad,22558.5,244479
8534,0,0,20150525,254563,0,964,2,0.222222222222,0.222222222222,1.0,3.0,ipad,40790.0,255528
2362,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.875,8.0,ipad,0,226573
2620,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.75,4.0,iphone,0,33824
8778,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,134027
1645,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,209483
7316,0,0,20150526,131558,-1,26,1,0.133333333333,0.133333333333,0,0,ipad,0,131585
6311,0,0,20150527,23592,0,170,2,0.155555555556,0.4,1.0,2.0,ipad,112017.0,135617
2820,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,207767
30,0,0,20150527,17085,0,2626,5,0.222222222222,0.222222222222,0.333333333333,9.0,iphone,11853.0,64746
989,0,0,20150527,771,0,2839,12,0.222222222222,0.222222222222,0.0576923076923,52.0,iphone,14208.0909091,157138
9339,0,0,20150527,10174,-1,1528,7,0.177777777778,0.333333333333,0.08,25.0,ipad,4233.0,35740
7683,0,0,20150527,16732,0,10778,14,0.733333333333,0.733333333333,0.448275862069,58.0,iphone,11404.0769231,165739
9316,0,0,20150527,2099,0,3769,13,0.4,0.4,0.558139534884,43.0,iphone,19126.0833333,231722
498,0,0,20150527,71381,0,9309,12,0.333333333333,0.333333333333,0.205882352941,68.0,ipad,10042.0,230921
9209,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,221893
9110,0,0,20150525,173270,0,384,2,0.333333333333,0.333333333333,1.0,6.0,iphone,1433.0,173655
9500,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,4.0,iphone,0,9895
9900,0,0,20150527,81148,-1,259,1,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,0,81408
6426,0,0,20150527,10087,0,13555,7,0.511111111111,0.511111111111,0.35,60.0,ipod,32758.5,207871
9109,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,55004
8986,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,175120
9177,0,0,0,0,0,0,1,0.266666666667,0.4,0.571428571429,7.0,iphone,0,140891
9350,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,156875
2461,0,0,20150526,121997,1,1485,6,0.222222222222,0.222222222222,1.0,3.0,iphone,26333.8,206232
5177,0,0,20150527,74594,-1,1,1,0,0.466666666667,0,0,iphone,0,74596
2433,0,0,20150527,11852,0,1406,2,0.222222222222,0.222222222222,1.0,3.0,iphone,1437.0,14087
5728,0,0,20150527,32704,-1,163,1,0.155555555556,0.333333333333,0.5,2.0,iphone,0,32868
7962,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.888888888889,9.0,ipad,0,93923
455,0,0,20150527,41010,0,6334,10,0.511111111111,0.511111111111,0.620689655172,29.0,iphone,3146.33333333,69302
9448,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,ipad,0,50159
5925,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,232071
1477,0,0,20150525,242032,0,636,2,0.333333333333,0.333333333333,1.0,8.0,iphone,44949.0,242669
6258,0,0,0,0,0,0,1,0.2,0.2,1.0,4.0,iphone,0,241012
9920,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.75,4.0,iphone,0,220321
9081,0,0,20150526,113008,1,2581,3,0.222222222222,0.222222222222,1.0,6.0,iphone,42290.5,115610
88,0,0,20150526,132928,0,1271,3,0.333333333333,0.333333333333,0.7,10.0,ipod,41879.0,187480
4885,0,0,20150527,40211,-1,9433,12,0.733333333333,0.733333333333,0.242990654206,107.0,iphone,15806.7272727,214270
5625,0,0,20150525,181385,-1,4,2,0.133333333333,0.133333333333,1.0,1.0,ipad,86413.0,181390
4521,0,0,0,0,-1,0,1,0.288888888889,0.288888888889,0.75,8.0,ipad,0,113500
1278,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,151611
6783,0,0,20150527,47139,0,4701,7,0.288888888889,0.444444444444,0.325,40.0,ipod,13159.1666667,127348
7021,0,0,20150527,79046,-1,249,4,0.155555555556,0.155555555556,0.5,2.0,ipod,29129.6666667,165918
7333,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,124673
8963,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.8,5.0,iphone,0,92382
2288,0,0,20150527,7456,0,10277,16,0.888888888889,1.11111111111,0.5,52.0,iphone,6601.46666667,166145
2657,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.6,5.0,iphone,0,135223
3207,0,0,20150527,2914,0,2,2,0.288888888889,0.288888888889,0.9,10.0,ipod,975.0,2917
9677,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,165824
7961,0,0,20150527,2038,0,8789,5,0.511111111111,0.511111111111,0.40625,32.0,iphone,6079.5,28899
1739,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.75,4.0,iphone,0,213353
7825,0,0,20150526,115049,0,3026,2,0.444444444444,0.888888888889,0.64,25.0,iphone,1860.0,118351
4165,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.25,4.0,ipad,0,227786
4326,0,0,20150527,35663,0,3493,18,0.444444444444,0.444444444444,0.5,28.0,iphone,2800.76470588,83202
2894,0,0,0,0,0,0,1,0.466666666667,0.466666666667,0.583333333333,24.0,iphone,0,141190
1568,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,80780
131,0,0,20150525,193119,0,1666,3,0.377777777778,0.377777777778,0.909090909091,11.0,ipad,937.5,195379
3037,0,0,20150527,28446,0,3486,3,0.222222222222,0.266666666667,0.642857142857,14.0,ipad,1802.5,32112
5478,0,0,20150527,31081,0,1326,7,0.177777777778,0.177777777778,0.1,20.0,iphone,28388.5,201718
3985,0,0,20150526,92432,0,457,2,0.222222222222,0.222222222222,1.0,3.0,iphone,372.0,92941
2470,0,0,20150527,16506,0,2406,10,0.355555555556,0.377777777778,0.692307692308,13.0,iphone,20109.1111111,197739
1717,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,98798
6647,0,0,20150527,8325,-1,227,3,0.133333333333,0.155555555556,1.0,1.0,ipod,255.5,8841
3428,0,0,20150527,18289,0,6018,7,0.555555555556,0.555555555556,0.45,40.0,iphone,15179.8333333,110570
4030,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,171023
8210,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,133120
6896,0,0,20150527,358,0,3294,3,0.333333333333,0.444444444444,0.615384615385,13.0,iphone,63441.0,128756
8843,10.0,1,20150527,3124,0,52518,66,1.11111111111,1.11111111111,0.466666666667,105.0,iphone,2372.29230769,157326
6976,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipod,0,172700
3975,0,0,20150527,74847,0,940,1,0.222222222222,0.222222222222,0.666666666667,9.0,ipad,0,75788
8892,0,0,20150526,100256,0,2261,4,0.288888888889,0.4,0.529411764706,17.0,ipad,527.333333333,102798
8249,0,0,20150527,34043,-1,151,3,0.133333333333,0.155555555556,1.0,1.0,iphone,29125.5,92300
4187,0,0,20150527,5666,0,3986,9,0.333333333333,0.333333333333,0.354838709677,31.0,ipad,19490.75,161625
6166,0,0,20150527,5937,0,1150,1,0.288888888889,0.4,0.875,8.0,ipad,0,7088
6430,0,0,0,0,0,0,1,0.444444444444,0.688888888889,0.916666666667,12.0,ipod,0,7369
3165,0,0,20150527,79632,0,2195,6,0.444444444444,0.444444444444,0.416666666667,24.0,ipod,17570.0,168969
4466,0,0,20150526,128616,0,247,2,0.155555555556,0.4,1.0,2.0,iphone,20996.0,149749
9742,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,198606
117,0,0,20150527,3538,0,2286,9,0.222222222222,0.222222222222,0.153846153846,13.0,ipad,16822.125,138263
1460,0,0,20150526,129175,0,2439,6,0.444444444444,0.666666666667,0.769230769231,13.0,ipad,18528.8,222567
2832,0,0,20150527,45631,0,4071,4,0.4,0.444444444444,0.473684210526,19.0,iphone,4759.0,61492
2214,0,0,20150527,41102,0,334,2,0.177777777778,0.177777777778,0.333333333333,6.0,iphone,353.0,41437
128,0,0,20150527,28050,-1,1314,12,0.155555555556,0.155555555556,0.2,10.0,iphone,8771.54545455,124514
3082,0,0,20150527,83147,0,675,3,0.222222222222,0.222222222222,1.0,3.0,iphone,4220.5,92121
4861,0,0,20150527,25770,0,386,2,0.222222222222,0.222222222222,1.0,3.0,iphone,449.0,26157
3381,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,0,50791
9197,0,0,20150526,123685,-1,46,2,0.155555555556,0.155555555556,1.0,2.0,iphone,64.0,123732
5721,0,0,20150527,80569,0,3621,3,0.333333333333,0.333333333333,0.526315789474,19.0,iphone,63861.5,209255
9090,0,0,20150527,73235,0,4832,4,0.488888888889,0.888888888889,0.56,25.0,iphone,14838.0,118590
9774,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,217244
5468,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,21128
481,0,0,20150527,31278,0,3707,6,0.511111111111,0.511111111111,0.652173913043,23.0,ipod,48804.0,252037
7556,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,109089
1757,0,0,0,0,-1,0,2,0.133333333333,0.133333333333,1.0,1.0,iphone,0.0,107919
2919,0,0,20150526,93036,-1,104,2,0.133333333333,0.133333333333,0,0,iphone,71685.0,93141
1083,0,0,20150527,19331,1,5401,11,0.444444444444,0.444444444444,0.571428571429,21.0,iphone,16463.4,184317
5752,0,0,20150527,47618,-1,41,2,0.133333333333,0.133333333333,0,0,iphone,145.0,47794
5902,0,0,20150527,2735,0,4048,5,0.444444444444,0.444444444444,0.428571428571,35.0,iphone,44935.0,182906
3842,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,160058
9519,0,0,20150525,232869,-1,117,2,0.133333333333,0.133333333333,1.0,1.0,ipad,1107.0,232987
3369,0,0,20150525,195243,0,1143,3,0.333333333333,0.333333333333,0.545454545455,11.0,ipad,83832.5,196456
7169,0,0,20150526,157716,0,505,3,0.177777777778,0.177777777778,0.25,12.0,ipad,6217.5,158322
7883,0,0,20150527,61539,0,3033,10,0.177777777778,0.222222222222,0.260869565217,23.0,ipod,21779.0,257673
6305,0,0,20150526,150908,0,295,3,0.177777777778,0.177777777778,0.5,4.0,iphone,422.5,151209
7069,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,168792
4024,0,0,20150527,36218,0,962,6,0.288888888889,0.288888888889,0.388888888889,18.0,ipad,2885.4,38835
136,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,ipad,0,212630
3588,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,119979
8922,0,0,0,0,0,0,1,0.2,0.2,1.0,4.0,ipad,0,188544
3489,0,0,20150527,8690,0,2545,3,0.444444444444,0.511111111111,0.52380952381,21.0,iphone,21127.5,51741
3240,0,0,20150527,85891,0,3975,5,0.333333333333,0.333333333333,0.8,15.0,iphone,4965.25,105934
6557,0,0,20150527,16303,0,7747,17,0.444444444444,0.444444444444,0.560975609756,41.0,ipod,6453.5,116736
7365,0,0,20150526,164354,0,680,3,0.333333333333,0.333333333333,1.0,7.0,ipad,8039.0,172029
3817,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.285714285714,7.0,ipad,0,163082
3593,0,0,20150526,107984,0,638,3,0.177777777778,0.222222222222,0.5,6.0,iphone,43936.5,196315
2716,0,0,20150525,189111,-1,2,2,0.133333333333,0.133333333333,1.0,1.0,iphone,27.0,189114
7357,0,0,20150527,914,0,1305,3,0.222222222222,0.222222222222,0.4,5.0,iphone,21966.5,44938
8668,0,0,20150527,26007,0,4716,8,0.444444444444,0.844444444444,0.545454545455,22.0,iphone,24700.8571429,198895
2385,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,26242
6803,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,0,53930
4742,0,0,20150525,175405,-1,119,2,0.133333333333,0.133333333333,1.0,2.0,iphone,212.0,175525
9331,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,117371
3002,0,0,20150526,101434,0,537,1,0.222222222222,0.222222222222,0.666666666667,3.0,ipad,0,101972
5476,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,149020
9712,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,192515
8134,0,0,20150527,10228,0,1268,1,0.333333333333,0.333333333333,0.75,8.0,ipad,0,11497
6285,0,0,0,0,1,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,250218
7696,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.538461538462,13.0,iphone,0,89022
4915,0,0,20150527,4177,1,17860,14,0.844444444444,0.911111111111,0.415730337079,89.0,iphone,18135.5384615,240230
3989,0,0,0,0,0,0,1,0.444444444444,0.444444444444,0.923076923077,13.0,ipad,0,121672
8368,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,188821
9789,0,0,20150526,97012,0,39,2,0.222222222222,0.222222222222,0.666666666667,6.0,ipad,529.0,97052
4237,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.4,5.0,iphone,0,252743
4345,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,0,198383
1034,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.5,8.0,iphone,0,66303
1885,0,0,20150527,55125,0,589,3,0.288888888889,0.288888888889,0.666666666667,9.0,iphone,2752.0,60611
8903,0,0,20150526,101681,1,270,2,0.155555555556,0.155555555556,1.0,2.0,iphone,307.0,101952
1989,0,0,20150526,135692,0,2435,5,0.4,0.666666666667,0.846153846154,13.0,iphone,26111.5,241167
402,0,0,20150527,54881,-1,104,1,0.133333333333,0.222222222222,1.0,1.0,iphone,0,54986
1936,0,0,20150527,78804,0,1264,4,0.177777777778,0.177777777778,0.230769230769,13.0,ipad,454.333333333,80415
2787,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.555555555556,9.0,iphone,0,219586
7965,0,0,20150526,130087,0,1100,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,131188
392,0,0,20150527,68553,0,6995,2,0.444444444444,0.444444444444,0.478260869565,23.0,iphone,11755.0,85065
396,0,0,20150525,177376,0,1253,3,0.222222222222,0.222222222222,1.0,3.0,iphone,17961.0,213973
4995,0,0,20150526,99245,0,481,1,0.177777777778,0.177777777778,0.6,5.0,ipad,0,99727
3752,0,0,20150526,104201,-1,271,2,0.266666666667,0.266666666667,0.454545454545,11.0,iphone,601.0,104473
3683,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,92005
8298,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,ipod,0,132981
6973,0,0,20150527,30613,0,1734,6,0.222222222222,0.222222222222,0.5,12.0,iphone,40659.0,234337
3237,0,0,20150527,2406,0,0,2,0.222222222222,0.222222222222,0.428571428571,7.0,iphone,19.0,2407
4515,0,0,20150526,97692,0,2859,2,0.444444444444,0.444444444444,0.733333333333,15.0,ipad,92750.0,100552
2591,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,196120
210,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,33962
7015,0,0,20150527,37247,0,432,3,0.266666666667,0.266666666667,0.5,10.0,ipad,34063.0,104919
5566,0,0,20150525,248411,0,267,2,0.222222222222,0.222222222222,0.666666666667,3.0,ipad,85160.0,248679
3306,0,0,20150525,203265,0,7150,3,0.688888888889,0.688888888889,0.454545454545,44.0,ipad,85912.0,227942
4110,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,95831
5088,0,0,20150527,68559,0,1228,1,0.266666666667,0.311111111111,0.636363636364,11.0,iphone,0,69788
4630,0,0,20150527,2017,0,1929,2,0.355555555556,0.444444444444,0.615384615385,13.0,iphone,8583.0,12349
9333,0,0,20150526,110386,0,3543,10,0.444444444444,0.444444444444,0.6,20.0,iphone,9180.44444444,124283
4783,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,ipad,0,30113
9443,0,0,20150526,166481,-1,175,2,0.177777777778,0.177777777778,0.333333333333,6.0,ipad,85431.0,166657
7066,0,0,20150526,115511,0,411,2,0.222222222222,0.222222222222,1.0,3.0,iphone,6536.0,115923
2141,0,0,20150525,205455,-1,30,1,0.133333333333,0.133333333333,0,0,ipad,0,205486
1028,0,0,20150527,60830,-1,3519,7,0.355555555556,0.444444444444,0.421052631579,19.0,iphone,13070.1666667,139448
2822,0,0,20150527,9774,1,1151,2,0.155555555556,0.155555555556,0.5,6.0,ipad,21395.0,31429
9590,0,0,20150527,13040,0,1222,7,0.177777777778,0.222222222222,0.285714285714,14.0,ipad,12530.8333333,88229
200,0,0,20150527,37278,-1,244,3,0.133333333333,0.133333333333,1.0,1.0,ipod,99813.5,236925
6860,0,0,20150527,16778,0,362,3,0.311111111111,0.311111111111,0.923076923077,13.0,ipad,204.0,17169
5837,0,0,20150526,100838,0,5785,6,0.222222222222,0.222222222222,0.333333333333,27.0,ipad,16283.2,184166
4106,0,0,20150527,4431,0,7283,30,0.711111111111,0.822222222222,0.628571428571,35.0,iphone,5939.96551724,176709
